subject_name,class_level_name,topic_title,question_text,question_type,correct_answer,explanation,difficulty,points,time_limit,choice_a,choice_b,choice_c,choice_d
English Language,Grade 8,Media Literacy,What is the difference between fact and opinion?,multiple_choice,b,A fact can be proven true while an opinion is a personal belief or judgment.,medium,10,150,Fact and opinion are same,Fact can be proven true opinion is personal belief,Opinion can be proven fact cannot,Both are always true
English Language,Grade 8,Media Literacy,What is advertising?,multiple_choice,c,Advertising is paid communication designed to persuade people to buy products or services.,medium,10,150,Free information,Educational content,Paid communication designed to persuade people to buy,Entertainment only
English Language,Grade 8,Media Literacy,What are persuasive techniques in media?,multiple_choice,a,Persuasive techniques include emotional appeals celebrity endorsements and bandwagon effects.,hard,10,180,Emotional appeals celebrity endorsements bandwagon effects,Only factual information,Only educational content,Only entertainment value
English Language,Grade 8,Media Literacy,What is a reliable source?,multiple_choice,d,A reliable source provides accurate unbiased information from credible authors or organizations.,hard,10,180,Any website,Any social media post,Any printed material,Provides accurate unbiased information from credible sources
English Language,Grade 8,Media Literacy,What is digital media?,multiple_choice,b,Digital media includes content delivered through digital platforms like websites and apps.,medium,10,150,Only printed materials,Content delivered through digital platforms like websites apps,Only television broadcasts,Only radio programs
English Language,Grade 8,Media Literacy,How can you evaluate media messages critically?,multiple_choice,c,Evaluate by checking sources considering bias looking for evidence and comparing multiple sources.,hard,10,180,Accept all information,Believe popular sources only,Check sources consider bias look for evidence compare sources,Only trust familiar sources
English Language,Grade 8,Research Skills,What is research?,multiple_choice,a,Research is systematic investigation to discover facts or reach new conclusions.,hard,10,150,Systematic investigation to discover facts or reach conclusions,Random searching,Only reading books,Only using internet
English Language,Grade 8,Research Skills,What is a research question?,multiple_choice,b,A research question guides your investigation and defines what you want to find out.,medium,10,150,Any question,Question guiding investigation and defining what to find out,Question with obvious answer,Question about personal opinions
English Language,Grade 8,Research Skills,What are primary sources?,multiple_choice,c,Primary sources are original materials created during the time period being studied.,hard,10,180,Modern interpretations,Summaries of events,Original materials created during time period studied,Popular opinions
English Language,Grade 8,Research Skills,What are secondary sources?,multiple_choice,d,Secondary sources analyze interpret or comment on primary sources.,hard,10,150,Original documents,Eyewitness accounts,Personal experiences,Sources analyzing interpreting or commenting on primary sources
English Language,Grade 8,Research Skills,What is plagiarism in research?,multiple_choice,a,Plagiarism is using someone else's words or ideas without giving proper credit.,hard,10,150,Using someone else's words or ideas without proper credit,Doing original research,Citing all sources properly,Paraphrasing correctly
English Language,Grade 8,Research Skills,What is a citation?,multiple_choice,b,A citation gives credit to the source of information used in research.,medium,10,120,Personal opinion,Gives credit to source of information used,Summary of research,Research question
English Language,Grade 8,Research Skills,What is paraphrasing?,multiple_choice,c,Paraphrasing is restating someone else's ideas in your own words while giving credit.,hard,10,150,Copying exactly,Changing few words,Restating ideas in own words while giving credit,Not citing sources
English Language,Grade 8,Research Skills,What is a bibliography?,multiple_choice,d,A bibliography is a list of all sources used in research properly formatted.,medium,10,120,Research summary,List of topics,Research questions,List of all sources used properly formatted
English Language,Grade 8,Research Skills,How do you evaluate source credibility?,multiple_choice,a,Evaluate by checking author credentials publication date accuracy and bias.,hard,10,180,Check author credentials publication date accuracy bias,Only check popularity,Only check length,Only check appearance
English Language,Grade 8,Research Skills,What is the research process?,multiple_choice,b,The process includes choosing topic finding sources evaluating information and presenting findings.,hard,10,180,Only finding sources,Choosing topic finding sources evaluating information presenting findings,Only writing conclusions,Only reading materials
