subject_name,class_level_name,topic_title,question_text,question_type,correct_answer,explanation,difficulty,points,time_limit,choice_a,choice_b,choice_c,choice_d
English Language,Basic 7,Comprehension Skills,"When you can explain a text in your own words, you have demonstrated good:",multiple_choice,b,"Being able to explain a text in your own words is a key indicator of good **comprehension**.",easy,10,30,Memorization,Comprehension,Reading speed,Spelling
English Language,Basic 7,Comprehension Skills,"What is the purpose of a **heading** or **subheading** in a non-fiction text?",multiple_choice,a,"**Headings** and **subheadings** help to organize information, break down the text, and give readers a preview of the content in each section.",easy,10,30,To organize information and introduce topics,To make the text longer,To confuse the reader,To add unnecessary details
English Language,Basic 7,Comprehension Skills,"If a story aims to entertain the reader, the author's purpose is to:",multiple_choice,d,"An author whose purpose is to **entertain** writes to amuse, delight, or engage the reader, often through storytelling, humor, or dramatic elements.",easy,10,30,Inform,Persuade,Explain,Entertain
English Language,Basic 7,Comprehension Skills,"When you are asked to support your answer with **evidence** from the text, you should:",multiple_choice,c,"Using **textual evidence** means citing specific examples, quotes, or details directly from the reading passage to support your claims.",medium,10,45,Make up your own ideas,Ask a friend for their opinion,Quote or refer to specific parts of the text,Only give your personal feelings
English Language,Basic 7,Comprehension Skills,"To identify the **purpose of a visual aid** (like a diagram or map) in a text, you should:",multiple_choice,a,"Visual aids are included to enhance understanding. Consider how they help clarify or illustrate information in the surrounding text.",medium,10,45,See how it relates to the surrounding text,Ignore it completely,Only look at the pictures,Read the caption only
English Language,Basic 7,Comprehension Skills,"The **resolution** of a story is where:",multiple_choice,b,"The **resolution** (or denouement) is the part of the story where the main problem is resolved or worked out, bringing the narrative to a close.",medium,10,45,The conflict is introduced,The main problem is solved,The characters are introduced,The highest point of tension occurs
English Language,Basic 7,Comprehension Skills,"If a passage gives instructions on how to do something, it is likely intended to:",multiple_choice,a,"Texts that provide instructions or factual information primarily aim to **inform** the reader.",easy,10,30,Inform,Persuade,Entertain,Analyze
English Language,Basic 7,Comprehension Skills,"What is the benefit of **breaking a long text into smaller chunks** for reading?",multiple_choice,b,"Breaking a text into smaller chunks, or **chunking**, makes it less overwhelming and easier to process and understand, improving comprehension.",easy,10,30,It makes the text shorter,It makes it easier to understand,It changes the meaning of the text,It speeds up reading without understanding
English Language,Basic 7,Comprehension Skills,"When a text describes **similarities** between two concepts, it is using:",multiple_choice,a,"Identifying **similarities** is the 'compare' part of compare and contrast. This helps in understanding how concepts relate.",medium,10,45,Comparison,Contrast,Cause,Effect
English Language,Basic 7,Comprehension Skills,"What should you do immediately after reading a passage to improve comprehension?",multiple_choice,b,"After reading, a good strategy is to **restate the main idea in your own words** to check your understanding and retain information.",medium,10,45,Close the book and forget it,Restate the main idea in your own words,Start reading another book,Try to memorize every sentence
English Language,Basic 7,Comprehension Skills,"To understand new or difficult words in a text, you should first try to use:",multiple_choice,c,"Using **context clues** (the surrounding words and sentences) is the first and often most effective strategy for understanding unfamiliar vocabulary without needing a dictionary.",medium,10,45,A dictionary for every word,A friend's explanation,Context clues,Guessing randomly
English Language,Basic 7,Comprehension Skills,"When reading a factual article, what is the best strategy to identify the most important information?",multiple_choice,d,"Identifying the **main idea** and supporting details, often found in topic sentences and concluding statements, helps pinpoint the most crucial information in a factual text.",medium,10,45,Read only the first sentence,Read only the last sentence,Skip sentences with numbers,Look for the main idea and supporting details
English Language,Basic 7,Comprehension Skills,"If a passage presents a situation and then discusses the consequences, it uses which **text structure**?",multiple_choice,a,"**Cause and effect** text structure explains *why* something happened (cause) and *what happened* as a result (effect).",medium,10,45,Cause and effect,Description,Sequence,Problem and solution
English Language,Basic 7,Comprehension Skills,"To evaluate the **credibility** of a source, you should consider:",multiple_choice,b,"The **credibility** of a source refers to its trustworthiness. Checking the author's expertise and the publisher's reputation helps determine reliability.",hard,10,60,How long the text is,The author's expertise and reputation,The color of the book cover,The number of pages
English Language,Basic 7,Comprehension Skills,"When a story uses **flashback**, it means:",multiple_choice,c,"A **flashback** is an interruption of the chronological sequence of events to present an event that occurred earlier, providing background information.",hard,10,60,The story moves to the future,The story speeds up quickly,The story goes back to an earlier time,The story has a happy ending
English Language,Basic 7,Comprehension Skills,"Understanding the **relationships between characters** in a story is part of comprehending the:",multiple_choice,a,"**Character relationships** are crucial for understanding character development, motivations, and how the plot unfolds through their interactions.",medium,10,45,Characterization,Setting,Theme,Plot
English Language,Basic 7,Comprehension Skills,"What does it mean to **annotate** a text while reading?",multiple_choice,d,"**Annotating** means adding notes, highlights, or comments to a text to engage with it actively, mark important points, and aid comprehension.",hard,10,60,To read without stopping,To only look at pictures,To rewrite the whole text,To mark the text with notes and highlights
English Language,Basic 7,Comprehension Skills,"When a question asks you to **interpret** a line from a poem, you need to:",multiple_choice,b,"To **interpret** means to explain the meaning or significance of something, often requiring deeper thought beyond the literal words.",hard,10,60,State what the line literally says,Explain the deeper meaning of the line,Copy the line exactly,Identify the rhyming words
English Language,Basic 7,Comprehension Skills,"Identifying the **moral** of a fable or story means understanding its:",multiple_choice,a,"The **moral** is the lesson or principle that a story teaches, especially in fables or parables.",medium,10,45,Lesson or principle,Main character,Setting,Length
English Language,Basic 7,Comprehension Skills,"To confirm your understanding of a complex sentence, you could try:",multiple_choice,c,"**Paraphrasing** a sentence means restating it in your own words while retaining the original meaning, which helps confirm understanding.",medium,10,45,Reading it backwards,Ignoring it,Paraphrasing it,Reading it only once
English Language,Basic 7,Comprehension Skills,"If a text includes charts, graphs, or maps, these are called:",multiple_choice,b,"**Graphic organizers** or **visual aids** like charts, graphs, and maps present information visually to complement the written text.",easy,10,30,Text only,Graphic organizers,Paragraphs,Sentences
English Language,Basic 7,Comprehension Skills,"What is the primary benefit of **active reading** strategies?",multiple_choice,a,"**Active reading** strategies (like annotating, questioning, summarizing) engage the reader with the text, leading to deeper comprehension and retention.",medium,10,45,Improved comprehension and retention,Faster reading speed,More difficult vocabulary,Fewer details in the text
English Language,Basic 7,Comprehension Skills,"When you come across an unfamiliar word and use the surrounding text to guess its meaning, you are using:",multiple_choice,d,"**Context clues** are hints found within a sentence, paragraph, or passage that a reader can use to understand the meanings of new or unfamiliar words.",easy,10,30,A dictionary,A thesaurus,Your memory,Context clues
English Language,Basic 7,Comprehension Skills,"A story told from the perspective of an all-knowing narrator who knows the thoughts and feelings of all characters is using which point of view?",multiple_choice,a,"**Third-person omniscient** point of view means the narrator is outside the story but knows everything about all the characters and events.",hard,10,60,Third-person omniscient,First-person,Third-person limited,Second-person
English Language,Basic 7,Comprehension Skills,"What does it mean to **evaluate** information in a text?",multiple_choice,b,"To **evaluate** information means to assess its quality, reliability, or significance, often involving critical thinking about the author's claims or biases.",hard,10,60,To copy the information,To judge the value or credibility of the information,To ignore the information,To simply read the information
English Language,Basic 7,Comprehension Skills,"If a passage aims to convince you to buy a product, its author's purpose is likely to:",multiple_choice,c,"When the author's goal is to convince you to do something or believe something, their purpose is to **persuade**.",easy,10,30,Inform,Entertain,Persuade,Describe
English Language,Basic 7,Comprehension Skills,"To understand the **sequence** of events in a set of instructions, you should look for:",multiple_choice,a,"**Transition words** like 'first', 'next', 'then', 'after that', and 'finally' are key indicators of sequence.",easy,10,30,Transition words like 'first' or 'next',Descriptive adjectives,Long sentences,Rhetorical questions
English Language,Basic 7,Comprehension Skills,"What is the purpose of **questioning** a text while reading?",multiple_choice,b,"**Questioning** a text (e.g., 'Why did the character do that?', 'What does this word mean?') promotes active engagement and deeper comprehension by prompting critical thought.",medium,10,45,To find mistakes in the text,To engage actively and understand deeper,To memorize every word,To skip difficult parts
English Language,Basic 7,Writing Skills,Which of the following is an essential part of a well-structured paragraph?,multiple_choice,a,A topic sentence introduces the main idea of a paragraph.,easy,5,30,Topic sentence,Bold headings,Many adjectives,Short sentences
English Language,Basic 7,Writing Skills,What is the primary purpose of a conclusion in an essay?,multiple_choice,b,A conclusion summarizes the main points and provides a final thought.,easy,5,30,To introduce new ideas,To summarize main points,To ask questions,To make the essay longer
English Language,Basic 7,Writing Skills,Which punctuation mark is used to separate items in a list?,multiple_choice,c,Commas are used to separate items in a list.,easy,5,30,Period,Question mark,Comma,Exclamation mark
English Language,Basic 7,Writing Skills,When writing a formal letter, what should be included after the recipient's address?,multiple_choice,a,The salutation (e.g., Dear Sir/Madam) follows the recipient's address.,easy,5,30,Salutation,Signature,Date,Subject line
English Language,Basic 7,Writing Skills,What is the purpose of brainstorming before writing an essay?,multiple_choice,b,Brainstorming helps generate and organize ideas before writing.,medium,10,45,To finish quickly,To generate and organize ideas,To copy from others,To check spelling
English Language,Basic 7,Writing Skills,Which of these is a characteristic of descriptive writing?,multiple_choice,c,Descriptive writing uses vivid details and sensory language.,medium,10,45,Focus on facts,Use of dialogue,Vivid details and sensory language,Short paragraphs
English Language,Basic 7,Writing Skills,What is the correct order of paragraphs in a basic essay structure?,multiple_choice,a,A basic essay structure includes an introduction, body paragraphs, and a conclusion.,medium,10,45,Introduction, Body, Conclusion,Conclusion, Body, Introduction,Body, Introduction, Conclusion,Introduction, Conclusion, Body
English Language,Basic 7,Writing Skills,Which sentence demonstrates correct subject-verb agreement?,multiple_choice,b,The plural subject 'children' requires the plural verb 'play'.,medium,10,45,The dog bark loudly.,The children play in the park.,She go to school.,They is happy.
English Language,Basic 7,Writing Skills,What should be avoided when writing a formal letter?,multiple_choice,d,Slang and informal language are inappropriate in formal letters.,medium,10,45,Clear language,Polite tone,Accurate address,Slang and informal language
English Language,Basic 7,Writing Skills,Which type of essay aims to convince the reader of a particular viewpoint?,multiple_choice,c,Persuasive essays aim to convince the reader.,hard,15,60,Narrative essay,Descriptive essay,Persuasive essay,Expository essay
English Language,Basic 7,Writing Skills,When revising an essay, what aspect is primarily checked for clarity and flow?,multiple_choice,a,Coherence and cohesion ensure the essay is clear and flows well.,hard,15,60,Coherence and cohesion,Spelling and grammar only,Number of words,Font size
English Language,Basic 7,Writing Skills,What is the purpose of using transition words in writing?,multiple_choice,d,Transition words connect ideas and improve the flow between sentences and paragraphs.,hard,15,60,To make sentences longer,To add new information,To confuse the reader,To connect ideas smoothly
English Language,Basic 7,Writing Skills,Which of the following is an example of a run-on sentence?,multiple_choice,a,A run-on sentence joins two or more independent clauses without proper punctuation or conjunctions.,hard,15,60,The sun was shining it was a beautiful day.,The sun was shining, and it was a beautiful day.,The sun was shining; it was a beautiful day.,The sun was shining. It was a beautiful day.
English Language,Basic 7,Writing Skills,In a narrative essay, what is the main purpose of the rising action?,multiple_choice,b,Rising action builds suspense and leads to the climax.,hard,15,60,To introduce characters,To build suspense and lead to the climax,To resolve the conflict,To conclude the story
English Language,Basic 7,Writing Skills,What is the most effective way to start a conclusion paragraph?,multiple_choice,d,Starting with phrases like 'In conclusion' or 'To summarize' signals the conclusion.,medium,10,45,By introducing a new argument,By asking a question,By repeating the introduction word-for-word,By using a concluding transition phrase
English Language,Basic 7,Writing Skills,Which of the following is crucial for writing a good summary?,multiple_choice,c,A good summary includes only the main ideas and avoids personal opinions.,medium,10,45,Including every detail,Adding personal opinions,Identifying main ideas,Making it very long
English Language,Basic 7,Writing Skills,When writing a friendly letter, what information usually comes after the salutation?,multiple_choice,a,The body of the letter follows the salutation in a friendly letter.,easy,5,30,Body of the letter,Signature,Date,Recipient's address
English Language,Basic 7,Writing Skills,What is the purpose of an outline in the writing process?,multiple_choice,b,An outline helps organize thoughts and structure the writing.,medium,10,45,To write the entire essay,To organize thoughts and structure the writing,To check for grammar mistakes,To practice handwriting
English Language,Basic 7,Writing Skills,Which sentence uses correct capitalization?,multiple_choice,c,Proper nouns like 'Ghana' and 'Accra' are capitalized.,easy,5,30,i went to africa.,my friend speaks english.,She lives in Accra, Ghana.,The book is on the table.
English Language,Basic 7,Writing Skills,What is the main difference between an opinion and a fact?,multiple_choice,a,An opinion is a personal belief, while a fact can be proven true.,medium,10,45,An opinion is a belief, a fact is provable,An opinion is always right, a fact is always wrong,There is no difference,A fact is always personal
English Language,Basic 7,Oral Communication,What is the most important element of effective oral communication?,multiple_choice,b,Clarity ensures the message is understood by the listener.,easy,5,30,Loudness,Clarity,Speed,Silence
English Language,Basic 7,Oral Communication,Which of the following is an example of non-verbal communication?,multiple_choice,c,Facial expressions are a form of non-verbal communication.,easy,5,30,Speaking loudly,Writing a letter,Facial expressions,Sending a text message
English Language,Basic 7,Oral Communication,What should you do to show you are actively listening?,multiple_choice,a,Making eye contact and nodding shows active listening.,easy,5,30,Make eye contact and nod,Interrupt frequently,Look away,Play with your phone
English Language,Basic 7,Oral Communication,When giving a presentation, why is it important to make eye contact with your audience?,multiple_choice,b,Eye contact engages the audience and shows confidence.,medium,10,45,To intimidate them,To engage and connect with them,To read from your notes,To make them uncomfortable
English Language,Basic 7,Oral Communication,What is appropriate speaking volume for a classroom presentation?,multiple_choice,c,A moderate volume allows everyone to hear comfortably.,easy,5,30,Very loud,Whispering,Moderate,Shouting
English Language,Basic 7,Oral Communication,Which of these is a barrier to effective oral communication?,multiple_choice,d,Distractions can prevent a message from being clearly received.,medium,10,45,Clear speech,Active listening,Polite language,Distractions
English Language,Basic 7,Oral Communication,What is the purpose of asking clarifying questions during a conversation?,multiple_choice,a,Clarifying questions help ensure understanding.,medium,10,45,To ensure understanding,To change the topic,To show disinterest,To end the conversation
English Language,Basic 7,Oral Communication,When participating in a group discussion, what is a respectful way to disagree?,multiple_choice,b,Expressing disagreement politely with reasons is respectful.,medium,10,45,Shout your opinion,Interrupt others,State your disagreement politely with reasons,Remain silent
English Language,Basic 7,Oral Communication,What does 'articulation' mean in oral communication?,multiple_choice,c,Articulation refers to clear and precise pronunciation of words.,hard,15,60,Speaking fast,Using big words,Clear and precise pronunciation of words,Speaking softly
English Language,Basic 7,Oral Communication,Why is it important to organize your thoughts before speaking in public?,multiple_choice,a,Organizing thoughts ensures a clear and coherent message.,hard,15,60,To ensure a clear and coherent message,To confuse the audience,To take more time,To impress with complex words
English Language,Basic 7,Oral Communication,Which phrase is an example of a polite request?,multiple_choice,c,Polite requests often use 'could' or 'would' and 'please'.,easy,5,30,Give me that book!,I want that book.,Could you please pass the salt?,Pass the salt now!
English Language,Basic 7,Oral Communication,What is the role of feedback in oral communication?,multiple_choice,b,Feedback helps confirm understanding and allows for adjustments.,medium,10,45,To criticize the speaker,To confirm understanding and allow adjustments,To ignore the speaker,To end the conversation quickly
English Language,Basic 7,Oral Communication,When telling a story, what is the importance of varying your tone of voice?,multiple_choice,d,Varying tone adds expression and keeps the audience engaged.,medium,10,45,To sound confusing,To speak monotonously,To make the story shorter,To add expression and keep the audience engaged
English Language,Basic 7,Oral Communication,What is the best way to start a formal speech?,multiple_choice,a,Greeting the audience and stating the topic is a formal start.,hard,15,60,Greeting the audience and stating the topic,Telling a joke,Starting without an introduction,Apologizing for speaking
English Language,Basic 7,Oral Communication,What does it mean to be 'concise' in oral communication?,multiple_choice,b,Concise means expressing much in few words.,hard,15,60,Speaking for a long time,Expressing much in few words,Using complicated words,Speaking very loudly
English Language,Basic 7,Oral Communication,When should you use formal language in oral communication?,multiple_choice,c,Formal language is appropriate in professional or respectful settings.,medium,10,45,With friends,Always,In professional or respectful settings,When angry
English Language,Basic 7,Oral Communication,What is the main benefit of practicing a speech before delivery?,multiple_choice,a,Practicing improves confidence and fluency.,medium,10,45,Improves confidence and fluency,Makes it longer,Guarantees perfection,Is a waste of time
English Language,Basic 7,Oral Communication,How can you avoid mumbling when speaking?,multiple_choice,b,Speaking clearly and opening your mouth properly avoids mumbling.,easy,5,30,Speaking quickly,Speaking clearly and opening your mouth properly,Speaking with your mouth closed,Whispering
English Language,Basic 7,Oral Communication,What is a common mistake people make when listening?,multiple_choice,d,Interrupting before the speaker finishes is a common mistake.,medium,10,45,Nodding,Making eye contact,Asking questions,Interrupting before the speaker finishes
English Language,Basic 7,Oral Communication,Which skill is essential for resolving conflicts through oral communication?,multiple_choice,c,Active listening and empathy are crucial for conflict resolution.,hard,15,60,Shouting,Ignoring,Active listening and empathy,Blaming
English Language,Basic 7,Vocabulary Development,Choose the word that means 'to begin'.,multiple_choice,a,Commence means to begin.,easy,5,30,Commence,Finish,Stop,End
English Language,Basic 7,Vocabulary Development,What is the opposite of 'ancient'?,multiple_choice,d,Modern is the opposite of ancient.,easy,5,30,Old,Classic,Historic,Modern
English Language,Basic 7,Vocabulary Development,Which word is a synonym for 'happy'?,multiple_choice,b,Joyful is a synonym for happy.,easy,5,30,Sad,Joyful,Angry,Tired
English Language,Basic 7,Vocabulary Development,The word 'fragile' means:,multiple_choice,a,Fragile means easily broken.,easy,5,30,Easily broken,Strong,Heavy,Smooth
English Language,Basic 7,Vocabulary Development,Select the word that best completes the sentence: "The explorer discovered a ____ civilization."",multiple_choice,b,Ancient fits best, referring to a very old civilization.,medium,10,45,New,Ancient,Modern,Future
English Language,Basic 7,Vocabulary Development,What does the idiom "break a leg" mean?,multiple_choice,c,"Break a leg" is an idiom meaning good luck.,medium,10,45,To injure oneself,To fall down,Good luck,To run fast
English Language,Basic 7,Vocabulary Development,Which word means 'a sudden strong feeling of fear'?,multiple_choice,d,Panic means a sudden strong feeling of fear.,medium,10,45,Calm,Joy,Bravery,Panic
English Language,Basic 7,Vocabulary Development,What is the meaning of the prefix 'un-' as in 'unhappy'?,multiple_choice,a,The prefix 'un-' means not or opposite of.,medium,10,45,Not or opposite of,Together,Before,Again
English Language,Basic 7,Vocabulary Development,Choose the word that is an antonym for 'generous'.,multiple_choice,b,Selfish is an antonym for generous.,medium,10,45,Kind,Selfish,Giving,Friendly
English Language,Basic 7,Vocabulary Development,What is the meaning of the word 'eloquent'?,multiple_choice,a,Eloquent means fluent or persuasive in speaking or writing.,hard,15,60,Fluent or persuasive in speaking or writing,Quiet,Confused,Stammering
English Language,Basic 7,Vocabulary Development,Which word is a homophone of 'write'?,multiple_choice,c,Right is a homophone of write.,hard,15,60,Read,Wrong,Right,Wrote
English Language,Basic 7,Vocabulary Development,If something is 'ubiquitous', it means it is:,multiple_choice,b,Ubiquitous means found everywhere.,hard,15,60,Rare,Found everywhere,Small,Expensive
English Language,Basic 7,Vocabulary Development,What does the phrasal verb 'call off' mean?,multiple_choice,a,"Call off" means to cancel.,hard,15,60,To cancel,To shout loudly,To make a phone call,To postpone
English Language,Basic 7,Vocabulary Development,Which word best describes someone who is always telling the truth?,multiple_choice,d,Truthful describes someone who is always telling the truth.,medium,10,45,Deceptive,Dishonest,Sly,Truthful
English Language,Basic 7,Vocabulary Development,What does the root word 'bio' mean, as in 'biology'?,multiple_choice,b,The root word 'bio' means life.,easy,5,30,Earth,Life,Water,Study
English Language,Basic 7,Vocabulary Development,Choose the word that means 'to look at something carefully and thoughtfully'.,multiple_choice,c,Examine means to look at something carefully.,medium,10,45,Glance,Ignore,Examine,Skip
English Language,Basic 7,Vocabulary Development,What is the meaning of 'pessimist'?,multiple_choice,a,A pessimist is a person who tends to see the worst aspect of things.,medium,10,45,Someone who expects the worst,Someone who is always happy,Someone who is very strong,Someone who likes to travel
English Language,Basic 7,Vocabulary Development,Which word completes the analogy: 'Hot is to cold as big is to _____'?,multiple_choice,c,Small is the opposite of big.,easy,5,30,Large,Huge,Small,Enormous
English Language,Basic 7,Vocabulary Development,The word 'benevolent' means:,multiple_choice,b,Benevolent means well meaning and kindly.,hard,15,60,Mean,Kindly,Angry,Selfish
English Language,Basic 7,Vocabulary Development,What is the meaning of 'concise'?,multiple_choice,a,Concise means giving a lot of information clearly and in a few words.,hard,15,60,Giving a lot of information clearly and in a few words,Very long and detailed,Confusing,Repetitive
English Language,Basic 7,Reading Comprehension,What is the main idea of a passage?,multiple_choice,a,The main idea is the central point the author wants to convey.,medium,10,45,The central point the author wants to convey,Every detail in the passage,The first sentence only,The author's name
English Language,Basic 7,Reading Comprehension,Which of these is a good strategy for understanding a difficult text?,multiple_choice,b,Breaking down the text into smaller parts helps understanding.,medium,10,45,Reading it once quickly,Breaking it down into smaller parts,Skipping difficult words,Only reading the pictures
English Language,Basic 7,Reading Comprehension,When reading a story, what does 'plot' refer to?,multiple_choice,c,Plot refers to the sequence of events in a story.,easy,5,30,The characters' names,The setting of the story,The sequence of events,The author's biography
English Language,Basic 7,Reading Comprehension,What is the purpose of scanning a text?,multiple_choice,d,Scanning is used to find specific information quickly.,medium,10,45,To read every word carefully,To understand the main idea,To enjoy the story,To find specific information quickly
English Language,Basic 7,Reading Comprehension,What does it mean to 'infer' while reading?,multiple_choice,a,To infer means to deduce or conclude information from evidence and reasoning.,hard,15,60,To deduce or conclude information from evidence,To copy directly from the text,To guess randomly,To ignore the text
English Language,Basic 7,Reading Comprehension,Which element of a story tells you *when* and *where* the events take place?,multiple_choice,b,The setting tells when and where events take place.,easy,5,30,Character,Setting,Plot,Theme
English Language,Basic 7,Reading Comprehension,What is the difference between a fact and an opinion in a reading passage?,multiple_choice,d,A fact can be proven, while an opinion is a personal belief.,medium,10,45,There is no difference,A fact is always wrong, an opinion is always right,Both are personal beliefs,A fact can be proven, an opinion is a personal belief
English Language,Basic 7,Reading Comprehension,What should you do after reading a paragraph to improve comprehension?,multiple_choice,a,Summarizing in your own words helps solidify understanding.,medium,10,45,Summarize it in your own words,Read the next paragraph immediately,Close the book,Underline every word
English Language,Basic 7,Reading Comprehension,When you identify the 'theme' of a story, what are you looking for?,multiple_choice,c,The theme is the underlying message or moral of the story.,hard,15,60,The main character's name,The beginning of the story,The underlying message or moral,The number of pages
English Language,Basic 7,Reading Comprehension,What is the purpose of predicting what will happen next in a story?,multiple_choice,b,Predicting keeps the reader engaged and thinking about the plot.,medium,10,45,To waste time,To keep the reader engaged and thinking,To find mistakes in the story,To finish reading faster
English Language,Basic 7,Reading Comprehension,What is a "context clue" in reading comprehension?,multiple_choice,a,Context clues are hints within the text that help define difficult words.,medium,10,45,Hints within the text that help define difficult words,A picture related to the text,A dictionary definition,The title of the passage
English Language,Basic 7,Reading Comprehension,If a passage is written to inform or explain, what is its likely purpose?,multiple_choice,c,To inform or explain is the purpose of an expository text.,easy,5,30,To entertain,To persuade,To inform/explain,To describe
English Language,Basic 7,Reading Comprehension,When reading a non-fiction text, what is the best way to determine its reliability?,multiple_choice,d,Checking the author's credentials and sources helps determine reliability.,hard,15,60,Reading only the first paragraph,Assuming everything is true,Ignoring the author,Checking the author's credentials and sources
English Language,Basic 7,Reading Comprehension,What is the main benefit of reading regularly?,multiple_choice,a,Regular reading improves vocabulary and general knowledge.,easy,5,30,Improves vocabulary and general knowledge,Makes you tired,Is only for school,Makes you forget things
English Language,Basic 7,Reading Comprehension,What does the term 'figurative language' refer to in a text?,multiple_choice,b,Figurative language uses words or expressions with a meaning that is different from the literal interpretation (e.g., metaphors, similes).,hard,15,60,Words that mean exactly what they say,Words or expressions with a non-literal meaning,Words found in a dictionary,Words used only in poetry
English Language,Basic 7,Reading Comprehension,When you synthesize information from multiple sources, what are you doing?,multiple_choice,a,Synthesizing involves combining information to form a new understanding.,hard,15,60,Combining information to form a new understanding,Copying information directly,Ignoring different sources,Reading one source only
English Language,Basic 7,Reading Comprehension,What is the primary goal of reading for leisure?,multiple_choice,b,Reading for leisure is primarily for enjoyment.,easy,5,30,To pass an exam,For enjoyment,To learn specific facts,To write an essay
English Language,Basic 7,Reading Comprehension,How can visualizing while reading help with comprehension?,multiple_choice,c,Visualizing creates mental images, enhancing understanding and engagement.,medium,10,45,It makes reading slower,It makes the text longer,It creates mental images, enhancing understanding,It helps you skip words
English Language,Basic 7,Reading Comprehension,What is the climax of a story?,multiple_choice,d,The climax is the most intense, exciting, or important point of something; a culmination or apex.,hard,15,60,The beginning of the story,The end of the story,The characters' introduction,The most intense or exciting part of the story
English Language,Basic 7,Reading Comprehension,When skimming a text, what are you primarily looking for?,multiple_choice,a,Skimming is used to get a general overview of the content.,medium,10,45,A general overview of the content,Every single detail,Specific names and dates,Spelling errors
English Language,Basic 7,Writing Skills,Which of the following is essential for a complete sentence?,multiple_choice,c,A complete sentence needs a subject and a verb.,easy,5,30,A long word,A question mark,A subject and a verb,Many adjectives
English Language,Basic 7,Writing Skills,What is the purpose of a topic sentence in a paragraph?,multiple_choice,b,A topic sentence introduces the main idea of the paragraph.,easy,5,30,To provide a concluding thought,To introduce the main idea,To list examples,To confuse the reader
English Language,Basic 7,Writing Skills,Which punctuation mark indicates a strong emotion or exclamation?,multiple_choice,d,An exclamation mark shows strong emotion.,easy,5,30,Period,Comma,Question mark,Exclamation mark
English Language,Basic 7,Writing Skills,When writing a story, what is the 'setting'?,multiple_choice,a,The setting is the time and place of the story.,easy,5,30,The time and place of the story,The main character's name,The problem in the story,The message of the story
English Language,Basic 7,Writing Skills,What is the correct way to write the date in a formal letter?,multiple_choice,b,Month, Day, Year (e.g., July 8, 2025) is standard formal date format.,medium,10,45,08/07/2025,July 8, 2025,8-7-2025,2025/07/08
English Language,Basic 7,Writing Skills,Which type of writing focuses on presenting facts and information?,multiple_choice,c,Expository writing aims to inform and explain.,medium,10,45,Narrative writing,Persuasive writing,Expository writing,Descriptive writing
English Language,Basic 7,Writing Skills,What is plagiarism?,multiple_choice,a,Plagiarism is using someone else's work without giving credit.,hard,15,60,Using someone else's work without giving credit,Writing your own ideas,Summarizing a text,Citing sources correctly
English Language,Basic 7,Writing Skills,Which conjunction is used to join two independent clauses in a compound sentence?,multiple_choice,b,'And' is a coordinating conjunction used to join independent clauses.,medium,10,45,Although,And,Because,Unless
English Language,Basic 7,Writing Skills,What is the first step in the writing process?,multiple_choice,a,Pre-writing (like brainstorming) is the first step.,medium,10,45,Pre-writing,Drafting,Revising,Editing
English Language,Basic 7,Writing Skills,What is the main characteristic of a clear and concise sentence?,multiple_choice,b,Clear and concise sentences are easy to understand and avoid unnecessary words.,hard,15,60,Very long and complex,Easy to understand and avoids unnecessary words,Full of slang,Difficult to read
English Language,Basic 7,Oral Communication,What is meant by 'active listening'?,multiple_choice,a,Active listening involves fully concentrating on what is being said.,medium,10,45,Fully concentrating on what is being said,Waiting for your turn to speak,Thinking about something else,Only hearing parts of the conversation
English Language,Basic 7,Oral Communication,Which body language indicates disinterest during a conversation?,multiple_choice,d,Avoiding eye contact and fidgeting can indicate disinterest.,easy,5,30,Nodding,Making eye contact,Smiling,Avoiding eye contact and fidgeting
English Language,Basic 7,Oral Communication,When speaking, what is the role of intonation?,multiple_choice,c,Intonation is the rise and fall of the voice in speaking, conveying meaning and emotion.,hard,15,60,How loud you speak,How fast you speak,The rise and fall of your voice,The words you choose
English Language,Basic 7,Oral Communication,What is a monologue?,multiple_choice,b,A monologue is a long speech by one actor in a play or film.,medium,10,45,A conversation between two people,A long speech by one person,A short song,A secret conversation
English Language,Basic 7,Oral Communication,Why is it important to consider your audience when communicating orally?,multiple_choice,a,Considering your audience helps tailor your message for better understanding.,medium,10,45,To tailor your message for better understanding,To speak faster,To use complicated words,To ignore their feelings
English Language,Basic 7,Vocabulary Development,What is the synonym for 'large'?,multiple_choice,b,Huge is a synonym for large.,easy,5,30,Tiny,Huge,Small,Little
English Language,Basic 7,Vocabulary Development,Which word means 'to create or invent'?,multiple_choice,c,Originate means to create or invent.,medium,10,45,Destroy,Copy,Originate,Follow
English Language,Basic 7,Vocabulary Development,What does the word 'perilous' mean?,multiple_choice,a,Perilous means full of danger or risk.,hard,15,60,Full of danger or risk,Safe,Easy,Boring
English Language,Basic 7,Vocabulary Development,Choose the antonym for 'courageous'.,multiple_choice,b,Cowardly is an antonym for courageous.,medium,10,45,Brave,Cowardly,Bold,Fearless
English Language,Basic 7,Vocabulary Development,The word 'ample' means:,multiple_choice,d,Ample means enough or more than enough.,medium,10,45,Limited,Scarce,Insufficient,Enough or more than enough
English Language,Basic 7,Vocabulary Development,What is the meaning of the suffix '-less' as in 'careless'?,multiple_choice,a,The suffix '-less' means without.,easy,5,30,Without,Full of,With,Before
